collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46273705,-122.1445153,38.42,991.44,1.4,0,21.38,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46285075,-122.1447083,38.4,992.44,1.4,0,21,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46296116,-122.1448966,38.4,993.44,1.4,0,20.5,311.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46306983,-122.1450824,38.41,994.44,1.3,0,20.27,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46317752,-122.1452659,38.45,995.44,1.24,0,20.06,311.16
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46328378,-122.1454475,38.53,996.44,1.4,0,19.81,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4633885,-122.1456272,38.61,997.44,1.5,0,19.58,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46349286,-122.1458038,38.73,998.44,1.7,0,19.29,311.46
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46359581,-122.1459776,38.86,999.44,1.8,0,19.03,311.26
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46369748,-122.1461506,38.98,1000.44,1.8,0,19.03,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46379939,-122.1463242,39.12,1001.44,1.8,0,19.14,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.463902,-122.1464993,39.26,1002.44,1.6,0,19.34,311.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46400587,-122.1466763,39.39,1003.44,1.6,0,19.57,311.34
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46411168,-122.1468552,39.54,1004.44,1.8,0,19.86,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46421875,-122.1470374,39.67,1005.44,1.8,0,20.17,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46432731,-122.1472224,39.78,1006.44,1.7,0,20.5,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46443765,-122.1474102,39.88,1007.44,1.5,0,20.81,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46454977,-122.1476007,39.94,1008.44,1.4,0,21.11,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46466278,-122.1477941,39.99,1009.44,1.4,0,21.25,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46477561,-122.1479875,40.03,1010.44,1.3,0,21.12,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46488742,-122.1481793,40.04,1011.44,1.1,0,20.92,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46499809,-122.1483687,40.04,1012.44,1.1,0,20.66,311.04
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46510767,-122.1485557,40.01,1013.44,1.1,0,20.42,311.24
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46521683,-122.1487405,39.95,1014.44,1.1,0,20.27,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46532534,-122.1489237,39.88,1015.44,1.1,0,20.11,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46543291,-122.1491058,39.8,1016.44,1,0,19.99,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46553965,-122.1492866,39.7,1017.44,1,0,19.81,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46564532,-122.149466,39.59,1018.44,1.1,0,19.65,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46574991,-122.1496444,39.49,1019.44,1.24,0,19.55,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46585444,-122.1498223,39.43,1020.44,1.3,0,19.6,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46595921,-122.1500017,39.37,1021.44,1.3,0,19.78,310.86
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46606515,-122.1501843,39.27,1022.44,1.4,0,20.24,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46617438,-122.1503713,39.17,1023.44,1.4,0,20.86,310.86
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46628541,-122.1505657,39.09,1024.44,1.4,0,21.42,310.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46639753,-122.1507685,39,1025.44,1.4,0,22.27,309.16
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46651231,-122.1509817,38.93,1026.44,1.3,0,23.24,308.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46663296,-122.1512025,38.86,1027.44,1.2,0,24.12,309.64
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46676031,-122.1514287,38.78,1028.44,1.24,0,24.84,310.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46689307,-122.1516593,38.72,1029.44,1.54,0,25.44,310.84
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4670299,-122.1518932,38.65,1030.44,1.8,0,25.85,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46716829,-122.1521297,38.6,1031.44,1.7,0,26.03,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46730722,-122.1523673,38.52,1032.44,1.6,0,26.13,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46744693,-122.1526054,38.46,1033.44,1.4,0,26.13,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46758689,-122.1528424,38.39,1034.44,1.3,0,26.03,311.5
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46772645,-122.1530779,38.34,1035.44,1.1,0,25.91,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46786494,-122.1533125,38.36,1036.44,1,0,25.72,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46800211,-122.1535457,38.39,1037.44,0.9,0,25.52,311.26
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46813808,-122.153777,38.41,1038.44,0.9,0,25.31,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46827354,-122.1540066,38.45,1039.44,0.9,0,25.26,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46840899,-122.1542356,38.46,1040.44,0.9,0,25.21,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46854392,-122.1544644,38.47,1041.44,1,0,25.16,311.34
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46867881,-122.1546921,38.47,1042.44,0.9,0,25.1,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46881328,-122.15492,38.45,1043.44,0.46,0,25.1,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46894804,-122.1551474,38.43,1044.44,0,0,25.05,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46908235,-122.155375,38.4,1045.44,0,0,25.05,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46921641,-122.1556033,38.39,1046.44,0,0,25.1,311.16
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46935096,-122.1558323,38.4,1047.44,289.65,0,25.23,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46948616,-122.1560626,38.38,1048.44,375.61,0,25.38,311.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46962144,-122.1562949,38.39,1049.44,22.4,0,25.54,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46975717,-122.156529,38.38,1050.44,14.2,0,25.67,310.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46989346,-122.1567646,38.36,1051.44,3.8,0,25.83,310.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47003045,-122.1570016,38.34,1052.44,2.82,0,25.93,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47016876,-122.1572387,38.35,1053.44,1.5,0,26.03,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47030824,-122.157476,38.33,1054.44,1.3,0,26.13,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47044845,-122.1577143,38.27,1055.44,1.1,0,26.26,311.34
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47059028,-122.1579529,38.25,1056.44,1.2,0,26.39,311.54
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47073257,-122.1581932,38.23,1057.44,1.2,0,26.55,311.16
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47087477,-122.1584357,38.22,1058.44,1.2,0,26.72,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47101782,-122.1586804,38.18,1059.44,1.3,0,26.96,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47116163,-122.1589274,38.14,1060.44,1.5,0,27.18,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47130636,-122.1591768,38.13,1061.44,1.5,0,27.42,310.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47145257,-122.1594282,38.1,1062.44,1.5,0,27.65,311.04
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47160043,-122.1596813,38.08,1063.44,1.5,0,27.88,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4717491,-122.1599367,38.04,1064.44,1.36,0,28.04,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47189831,-122.1601932,38.03,1065.44,1.2,0,28.14,310.94
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47204817,-122.1604496,38,1066.44,1.2,0,28.14,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47219802,-122.160706,37.98,1067.44,1.1,0,28.14,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47234793,-122.1609623,37.98,1068.44,1.1,0,28.09,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47249788,-122.1612184,37.94,1069.44,1.1,0,28.09,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47264779,-122.1614744,37.91,1070.44,1.3,0,28.09,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47279811,-122.16173,37.87,1071.44,1.4,0,28.09,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47294827,-122.1619861,37.84,1072.44,1.4,0,28.16,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47309863,-122.1622434,37.78,1073.44,1.4,0,28.29,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47325047,-122.1625014,37.74,1074.44,1.3,0,28.45,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47340328,-122.162761,37.71,1075.44,1.1,0,28.65,311.16
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47355678,-122.1630228,37.65,1076.44,1.06,0,28.83,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47371125,-122.1632862,37.59,1077.44,1,0,29.01,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4738658,-122.1635516,37.6,1078.44,1.1,0,29.12,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47402099,-122.1638181,37.56,1079.44,1.3,0,29.24,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47417715,-122.1640852,37.5,1080.44,1.4,0,29.37,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4743338,-122.1643532,37.49,1081.44,1.4,0,29.45,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47449099,-122.1646222,37.42,1082.44,1.4,0,29.55,311.14
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47464921,-122.1648917,37.36,1083.44,1.26,0,29.65,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47480793,-122.1651622,37.32,1084.44,1,0,29.79,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47496795,-122.1654335,37.26,1085.44,1.1,0,29.94,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47512862,-122.1657055,37.19,1086.44,1.2,0,29.94,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47528932,-122.1659772,37.08,1087.44,1.2,0,29.89,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.47544891,-122.1662495,36.99,1088.44,2.73,0,29.89,311.1
